Symbol	logFC_tum	adj_tum	logFC_norm	adj_norm	dir_tum	dir_norm	sig_tum	sig_norm	delta_logFC
B4GALT6	2.63256153846154	3.73328410077311e-06	1.73703990147783	2.32134857047808e-86	UP	UP	True	True	0.8955216369837102
BACE1	1.46326923076923	2.38723687252059e-05	1.63454236453202	1.2256812953370099e-135	UP	UP	True	True	-0.17127313376278996
BBS10	2.00286153846154	1.39052277381567e-05	1.83540837438423	3.1348075783986098e-130	UP	UP	True	True	0.16745316407731003
BBS12	1.62863846153846	9.83190799462741e-06	2.01054187192118	1.02429179643671e-96	UP	UP	True	True	-0.38190341038272013
BBX	1.95790384615385	1.91545911246043e-05	2.34520886699508	1.6248828256661e-165	UP	UP	True	True	-0.3873050208412301
BDNF	5.28931923076923	4.05674524001957e-07	2.17391822660099	1.17046816068979e-61	UP	UP	True	True	3.1154010041682403
BEND6	2.28965769230769	0.0001216980723146	4.82950689655172	6.38993836574936e-184	UP	UP	True	True	-2.5398492042440304
BHMT2	2.68128076923077	0.0005563060209007	1.19591871921182	1.8989263629214698e-36	UP	UP	True	True	1.48536205001895
BICD1	1.65379230769231	5.4485602605833e-05	2.6245315270936	2.8272701483515497e-134	UP	UP	True	True	-0.97073921940129
BIRC2	1.57693846153846	0.0001296876550402	1.33310935960591	4.14817819565862e-100	UP	UP	True	True	0.24382910193255003
BIVM	1.98260384615385	2.63505642718228e-05	2.00651280788178	1.1766408511361501e-190	UP	UP	True	True	-0.02390896172793
BLOC1S6	1.48378846153846	0.0004365090722956	1.64831428571428	2.13625602089873e-150	UP	UP	True	True	-0.16452582417582007
BLZF1	1.44720769230769	0.0001643574403587	1.4588197044335	1.54494085902032e-125	UP	UP	True	True	-0.01161201212581009
BMI1	1.66852307692308	0.0004375650176693	2.01772413793104	2.67962407653553e-147	UP	UP	True	True	-0.3492010610079601
BMPER	2.99472307692308	0.0001206471173172	6.59336009852217	7.550581850282161e-223	UP	UP	True	True	-3.5986370215990897
BMPR1A	1.65766538461539	3.3195037785791e-05	1.18278078817734	9.109182591484251e-85	UP	UP	True	True	0.4748845964380499
BMT2	1.40669615384615	0.0006321528312077	1.78000147783251	6.20290311061679e-103	UP	UP	True	True	-0.37330532398635996
BPNT2	1.49407307692308	4.49316887621436e-05	1.6644236453202	5.29085898051386e-141	UP	UP	True	True	-0.17035056839712004
BRCC3	1.33433076923077	0.0002886085182448	1.13751724137931	5.17594091976945e-115	UP	UP	True	True	0.19681352785146
BTBD1	1.36354615384616	0.000509709363361	1.83546995073892	3.29037427703523e-155	UP	UP	True	True	-0.4719237968927601
BTG4	3.4205576923077	0.0003348223204013	4.13491428571428	4.13320798629741e-38	UP	UP	True	True	-0.7143565934065799
BZW1	1.44010384615385	0.0004565740250976	2.43463743842365	1.82695613460143e-184	UP	UP	True	True	-0.9945335922698002
C11orf58	1.49999230769231	0.0001364898362692	1.13880295566502	1.53930527898214e-105	UP	UP	True	True	0.36118935202728997
C12orf4	1.32241923076923	0.0002867284455173	1.61753300492611	3.04172636417356e-119	UP	UP	True	True	-0.2951137741568801
